Serialnumber: Y2007YEF00GL2, Testresult: Successful
"ExecutionNumberInTest";"ThreadNumber";"ExecutionNumberInThread";"ExecutionCountOfStep";"SectionId";"SectionSubId";"Id";"PluginName";"CategoryName";"CommandName";"ExternalId";"Text";"LowerLimit";"Value";"TypeOfValue";"UpperLimit";"Unit";"CompareMode";"ValidationStatus";"StatusText";"StartTime";"StepTime";"Result"
            1024;1;1024;0;"VOLTAGE_DC";;"CHECK_MODEL_1";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check_Model";;"True";"CompareBool";;;"NotNullOrEmpty";"Valid";"The searchstring 'KEITHLEY' was NOT found in 'KEITHLEY' using following criteria: 'ContainsNot' and 'CurrentCulture . The teststep was marked as good and execution will continue with step '@END'.";18,392.7273;0.1102;"True"
        1025;1;1025;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"DMM_TO_MUX";"TSASWITCHUNIT";"SWITCH";"MULTI02";;"DMM to MUX";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";18,392.8951;33.2554;"True"
        1026;1;1026;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"SET_TS0220_CURRENT";"STRING";"WRITE";"TO_HARDWARE";;"SET_TS0220_CURRENT";;"SOUR:CURR 10.0";"CompareString";;;"FixTrue";"Valid";"Updated text channels value.";18,426.1974;4.5266;"True"
        1027;1;1027;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"CHECK_FOR_FRONT";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check For Front";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Front' was found in 'AUDI Front Passenger MAX+ Premium DCM' using following criteria: 'Contains' und 'CurrentCulture'. The teststep was marked as good and execution will continue with step 'CONNECT_OUTPUTS_TO_LOAD'.";18,430.7798;0.1562;"True"
        1028;1;1028;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"CONNECT_OUTPUTS_TO_LOAD";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"CONNECT_OUTPUTS_TO_LOAD";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";18,430.9503;85.4662;"True"
        1029;1;1029;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"CHECK_FOR_REAR";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check For Rear";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Rear' was NOT found in 'AUDI Front Passenger MAX+ Premium DCM' using following criteria: 'Contains' and 'CurrentCulture . The teststep was marked as good and execution will continue with step 'ACTIVATE_SEAT_BELT_FEEDER_MOTOR_DIR1'.";18,516.4646;0.1772;"True"
        1030;1;1030;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"ACTIVATE_SEAT_BELT_FEEDER_MOTOR_DIR1";"PCF";"PCF";"WRITE";"0210.010";"ACTIVATE_SEAT_BELT_FEEDER_MOTOR_DIR1";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";18,516.6677;17.8080;"True"
        1031;1;1031;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"MEASURE_V_BETW_SB_MOTOR_5_AND_SB_MOTOR_4_UP";"ANALOG";"READ";"NORMAL";"0210.020";"MEASURE_V_BETW_SB_MOTOR_5_AND_SB_MOTOR_4";"7.5";"8.7060680000000001";"CompareDouble";"9.5";;"InLimit";"Valid";"Checked condition:  7.5 <= 8.706068 <= 9.5. (Double)";18,534.5118;6.5262;"True"
        1032;1;1032;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"READBACK_SEAT_BELT_FEEDER_CURRENT_MONITOR";"PCF";"PCF";"READ";"0210.030";"READBACK_SEAT_BELT_FEEDER_CURRENT_MONITOR_DIR1";"100";"202";"CompareString";"500";;"InLimit";"Valid";"Checked condition:  100 <= 202 <= 500. (String)";18,541.0613;18.4029;"True"
        1033;1;1033;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"DEACTIVATE_SIDE_BLIND_MOTOR_DIR1";"PCF";"PCF";"WRITE";"0210.040";"DEACTIVATE_SIDE_BLIND_MOTOR_DIR1";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";18,559.5043;9.9163;"True"
        1034;1;1034;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"ACTIVATE_SIDE_BLIND_MOTOR_DOWN";"PCF";"PCF";"WRITE";"0210.050";"ACTIVATE_SIDE_BLIND_MOTOR_DOWN";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";18,569.4589;11.9204;"True"
        1035;1;1035;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"MEASURE_V_BETW_SB_MOTOR_5_AND_SB_MOTOR_4_DOWN";"ANALOG";"READ";"NORMAL";"0210.060";"MEASURE_V_BETW_SB_MOTOR_5_AND_SB_MOTOR_4";"-9.5";"-8.7385439999999992";"CompareDouble";"-7.5";;"InLimit";"Valid";"Checked condition:  -9.5 <= -8.738544 <= -7.5. (Double)";18,581.4257;6.5378;"True"
        1036;1;1036;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"READBACK_SEAT_BELT_FEEDER_CURRENT_MONITOR_DIR2";"PCF";"PCF";"READ";"0210.070";"READBACK_SEAT_BELT_FEEDER_CURRENT_MONITOR_DIR2";"120";"199";"CompareString";"350";;"InLimit";"Valid";"Checked condition:  120 <= 199 <= 350. (String)";18,587.9867;22.1209;"True"
        1037;1;1037;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"DEACTIVATE_SIDE_BLIND_MOTOR_DIR2";"PCF";"PCF";"WRITE";"0210.080";"DEACTIVATE_SIDE_BLIND_MOTOR_DIR2";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";18,610.1505;9.6329;"True"
        1038;1;1038;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"MEASURE_V_BETW_SB_MOTOR_5_AND_SB_MOTOR_4_OFF";"ANALOG";"READ";"NORMAL";"0210.090";"MEASURE_V_BETW_SB_MOTOR_5_AND_SB_MOTOR_4";"-0.5";"-0.0056418520000000002";"CompareDouble";"0.5";;"InLimit";"Valid";"Checked condition:  -0.5 <= -0.005641852 <= 0.5. (Double)";18,619.8334;6.4401;"True"
        1039;1;1039;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"READBACK_SEAT_BELT_FEEDER_CURRENT_MONITOR_OFF";"PCF";"PCF";"READ_TYPED";"0210.100";"READBACK_SEAT_BELT_FEEDER_CURRENT_MONITOR_OFF";"0";"85";"CompareDouble";"100";;"InLimit";"Valid";"Checked condition:  0 <= 85 <= 100. (Double)";18,626.2981;23.2722;"True"
        1040;1;1040;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"DISCONNECT_OUTPUTS_FROM_LOAD";"DIGITAL";"WRITE";"MULTI6";;"DISCONNECT_OUTPUTS_FROM_LOAD";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";18,649.6118;6.9212;"True"
        1041;1;1041;0;"TS_0210_TEST_PCL_SBF_OUTPUT";;"DISPLAY_READING_LIN_ID";"TESTMAN";"PROMPTS";"SET_SIMPLE";;"DISPLAY_READING_LIN_ID";;"True";"CompareBool";;;"FixTrue";"Valid";"Result is set to 'true' by FixedTrue";18,656.5588;3.6110;"True"
    1042;1;1042;0;"TEST_SEQUENCE";;"CALL_TS_0220_TEST_SIDE_BLIND_MOTOR";"EXECUTION_ENGINE";"EXECUTION";"CALL_BY_STRING";;"CALL_TS_0220_TEST_SIDE_BLIND_MOTOR";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Yes' was NOT found in 'No' using following criteria: 'Contains' and 'CurrentCulture . The teststep was marked as good and execution will continue with step '@NEXT'.";18,660.2983;0.1120;"True"
    1043;1;1043;0;"TEST_SEQUENCE";;"CALL_TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"CALL_TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";18,660.4232;435.4180;"True"
        1044;1;1044;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"SET_VOLTAGE";"STRING";"WRITE";"TO_HARDWARE";;"Set Voltage";;"SOUR:VOLT 9.5";"CompareString";;;"FixTrue";"Valid";"Updated text channels value.";18,660.7610;8.5276;"True"
        1045;1;1045;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"DISPLAY_PERFORM_TS0140";"TESTMAN";"PROMPTS";"SET_SIMPLE";;"DISPLAY_PERFORM_TS0140";;"True";"CompareBool";;;"FixTrue";"Valid";"Result is set to 'true' by FixedTrue";18,669.3417;0.4012;"True"
        1046;1;1046;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"CONFIGURE_DMM_FOR_VOLTAGE";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"CONFIGURE_DMM_FOR_VOLTAGE";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'VOLTAGE_DC' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";18,669.7514;13.9851;"True"
            1047;1;1047;0;"VOLTAGE_DC";;"CHECK_MODEL";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check_Model";;"True";"CompareBool";;;"FixTrue";"Valid";"The searchstring 'KEITHLEY' was found in 'KEITHLEY' using following criteria: 'Contains' und 'CurrentCulture'. The teststep was marked as good and execution will continue with step '@NEXT'.";18,669.9825;0.0629;"True"
            1048;1;1048;0;"VOLTAGE_DC";;"SET_MODE_VOLT_KEITHLEY";"STRING";"WRITE";"TO_HARDWARE";;"Set_Mode_Voltage";;":FUNCTION:ON @%"%@VOLT:DC@%"%@";"CompareString";;;"NotNullOrEmpty";"Valid";"Updated text channels value.";18,670.0535;6.3750;"True"
            1049;1;1049;0;"VOLTAGE_DC";;"CONCAT_RANGE";"STRING";"STANDARD_STRING_HANDLING";"CONCAT";;"Concat";;":VOLT:RANGE 100";"CompareString";;;"NotNullOrEmpty";"Valid";"Appended ':VOLT:RANGE ' and '100' to ':VOLT:RANGE 100'";18,676.4748;0.0826;"True"
            1050;1;1050;0;"VOLTAGE_DC";;"SET_RANGE";"STRING";"WRITE";"TO_HARDWARE";;"set_range";;":VOLT:RANGE 100";"CompareString";;;"FixTrue";"Valid";"Updated text channels value.";18,676.5641;3.3325;"True"
            1051;1;1051;0;"VOLTAGE_DC";;"CONCAT_NPLC";"STRING";"STANDARD_STRING_HANDLING";"CONCAT";;"Concat";;":VOLT:NPLC 0.0005";"CompareString";;;"NotNullOrEmpty";"Valid";"Appended ':VOLT:NPLC ' and '0.0005' to ':VOLT:NPLC 0.0005'";18,679.9202;0.0852;"True"
            1052;1;1052;0;"VOLTAGE_DC";;"SET_NPLC";"STRING";"WRITE";"TO_HARDWARE";;"set_range";;":VOLT:NPLC 0.0005";"CompareString";;;"NotNullOrEmpty";"Valid";"Updated text channels value.";18,680.0135;3.5150;"True"
            1053;1;1053;0;"VOLTAGE_DC";;"CHECK_MODEL_1";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check_Model";;"True";"CompareBool";;;"NotNullOrEmpty";"Valid";"The searchstring 'KEITHLEY' was NOT found in 'KEITHLEY' using following criteria: 'ContainsNot' and 'CurrentCulture . The teststep was marked as good and execution will continue with step '@END'.";18,683.5526;0.1281;"True"
        1054;1;1054;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"SET_TS0140_CURRENT";"STRING";"WRITE";"TO_HARDWARE";;"SET_TS0140_CURRENT";;"SOUR:CURR 6.0";"CompareString";;;"FixTrue";"Valid";"Updated text channels value.";18,683.7440;4.1964;"True"
        1055;1;1055;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"DMM_TO_MUX";"TSASWITCHUNIT";"SWITCH";"MULTI02";;"DMM to MUX";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";18,687.9659;1.9518;"True"
        1056;1;1056;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"CONNECT_WINDOW_INPUTS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"CONNECT_WINDOW_INPUTS";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";18,689.9878;99.2130;"True"
        1057;1;1057;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"ACTIVATE_SMC_WINDOW_UP";"PCF";"PCF";"WRITE_HEX";"0140.060";"ACTIVATE_SMC_WINDOW_UP";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";18,789.2552;10.1934;"True"
        1058;1;1058;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"MEASURE_V_BETWEEN_WL_MOTOR-1_AND_WL_MOTOR-2";"ANALOG";"READ";"NORMAL";"0140.070";"MEASURE_V_BETWEEN_WL_MOTOR-1_AND_WL_MOTOR-2";"7";"9.2112909999999992";"CompareDouble";"10";;"InLimit";"Valid";"Checked condition:  7 <= 9.211291 <= 10. (Double)";18,799.4937;21.9295;"True"
        1059;1;1059;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"READ_SENSORS_FOLDER_WINDOW_UP";"PCF";"PCF";"READ_FOLDER";"0140.080";"READ_SENSORS_FOLDER";;"00 00 00 00 09 08 DA 07 CD 03 00 00 00 00 57 00 01 00 91 06 0F 00 07 00 8D 06 9C 06 00 00 99 06 8E 06 90 06 C6 05 8E 06 00 00 00 00 03 00 02 00 86 06 00 00 00 00 B5 06 AC 06 00 00 00 00 81 0E B7 05 00 00 00 00 00 00 00 00 00 00 00 00";"ByteArray";;;"NotNullOrEmpty";"Valid";"Checked if value is not null or empty.";18,821.4651;38.4947;"True"
        1060;1;1060;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EXTRACT_SMC_AD";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"READ_SMC_AD";;"09 08";"CompareString";;;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 09 08 DA 07 CD 03 00 00 00 00 57 00 01 00 91 06 0F 00 07 00 8D 06 9C 06 00 00 99 06 8E 06 90 06 C6 05 8E 06 00 00 00 00 03 00 02 00 86 06 00 00 00 00 B5 06 AC 06 00 00 00 00 81 0E B7 05 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 12.";18,860.0080;0.0879;"True"
        1061;1;1061;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EVALUATE_SMC_AD";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0140.081";"READ_SMC_AD";"1857";"2057";"CompareInteger";"2157";;"InLimit";"Valid";"Checked condition:  1857 <= 2057 <= 2157. (Integer)";18,860.1049;0.1093;"True"
        1062;1;1062;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EXTRACT_SMC_AD_2";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"READ_SMC_AD";;"DA 07";"CompareString";;;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 09 08 DA 07 CD 03 00 00 00 00 57 00 01 00 91 06 0F 00 07 00 8D 06 9C 06 00 00 99 06 8E 06 90 06 C6 05 8E 06 00 00 00 00 03 00 02 00 86 06 00 00 00 00 B5 06 AC 06 00 00 00 00 81 0E B7 05 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 18.";18,860.2231;0.0433;"True"
        1063;1;1063;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EVALUATE_SMC_AD_2";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0140.082";"READ_SMC_AD";"1854";"2010";"CompareInteger";"2154";;"InLimit";"Valid";"Checked condition:  1854 <= 2010 <= 2154. (Integer)";18,860.2731;0.0665;"True"
        1064;1;1064;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EXTRACT_SMC_AD_3";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"READ_SMC_AD";;"CD 03";"CompareString";;;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 09 08 DA 07 CD 03 00 00 00 00 57 00 01 00 91 06 0F 00 07 00 8D 06 9C 06 00 00 99 06 8E 06 90 06 C6 05 8E 06 00 00 00 00 03 00 02 00 86 06 00 00 00 00 B5 06 AC 06 00 00 00 00 81 0E B7 05 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 24.";18,860.3476;0.0379;"True"
        1065;1;1065;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EVALUATE_SMC_AD_3";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0140.083";"READ_SMC_AD";"800";"973";"CompareInteger";"1000";;"InLimit";"Valid";"Checked condition:  800 <= 973 <= 1000. (Integer)";18,860.3918;0.0522;"True"
        1066;1;1066;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"DE-ACTIVATE_SMC_WINDOW_UP";"PCF";"PCF";"WRITE_HEX";"0140.090";"DE-ACTIVATE_SMC_WINDOW_UP";;"True";"CompareBool";;;"NotNullOrEmpty";"Valid";"Checked if value is not null or empty.";18,860.4511;8.9841;"True"
        1067;1;1067;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"ACTIVATE_SMC_WINDOW_DOWN";"PCF";"PCF";"WRITE_HEX";"0140.100";"ACTIVATE_SMC_WINDOW_DOWN";;"True";"CompareBool";;;"NotNullOrEmpty";"Valid";"Checked if value is not null or empty.";18,869.4607;10.0479;"True"
        1068;1;1068;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"MEASURE_V_BETWEEN_WL_MOTOR-1_AND_WL_MOTOR-2_2";"ANALOG";"READ";"NORMAL";"0140.110";"MEASURE_V_BETWEEN_WL_MOTOR-1_AND_WL_MOTOR-2";"-11";"-9.2094240000000003";"CompareDouble";"-8";;"InLimit";"Valid";"Checked condition:  -11 <= -9.209424 <= -8. (Double)";18,879.5720;6.9332;"True"
        1069;1;1069;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"READ_SENSORS_FOLDER_WINDOW_DOWN";"PCF";"PCF";"READ_FOLDER";"0140.120";"READ_SENSORS_FOLDER";;"00 00 00 00 2D 08 60 08 CD 03 00 00 00 00 57 00 01 00 92 06 11 00 08 00 8D 06 9D 06 00 00 99 06 8E 06 91 06 C7 05 8E 06 00 00 00 00 03 00 40 00 87 06 00 00 00 00 B6 06 AD 06 00 00 00 00 81 0E B7 05 00 00 00 00 00 00 00 00 00 00 00 00";"ByteArray";;;"NotNullOrEmpty";"Valid";"Checked if value is not null or empty.";18,886.5302;43.5845;"True"
        1070;1;1070;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EXTRACT_SMC_AD_4";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"READ_SMC_AD";;"2D 08";"CompareString";;;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 2D 08 60 08 CD 03 00 00 00 00 57 00 01 00 92 06 11 00 08 00 8D 06 9D 06 00 00 99 06 8E 06 91 06 C7 05 8E 06 00 00 00 00 03 00 40 00 87 06 00 00 00 00 B6 06 AD 06 00 00 00 00 81 0E B7 05 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 12.";18,930.1642;0.0866;"True"
        1071;1;1071;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EVALUATE_SMC_AD_4";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0140.121";"READ_SMC_AD";"1846";"2093";"CompareInteger";"2346";;"InLimit";"Valid";"Checked condition:  1846 <= 2093 <= 2346. (Integer)";18,930.2615;0.1075;"True"
        1072;1;1072;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EXTRACT_SMC_AD_5";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"READ_SMC_AD";;"60 08";"CompareString";;;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 2D 08 60 08 CD 03 00 00 00 00 57 00 01 00 92 06 11 00 08 00 8D 06 9D 06 00 00 99 06 8E 06 91 06 C7 05 8E 06 00 00 00 00 03 00 40 00 87 06 00 00 00 00 B6 06 AD 06 00 00 00 00 81 0E B7 05 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 18.";18,930.3793;0.0428;"True"
        1073;1;1073;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EVALUATE_SMC_AD_5";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0140.122";"READ_SMC_AD";"1896";"2144";"CompareInteger";"2296";;"InLimit";"Valid";"Checked condition:  1896 <= 2144 <= 2296. (Integer)";18,930.4306;0.0643;"True"
        1074;1;1074;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EXTRACT_SMC_AD_6";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"READ_SMC_AD";;"CD 03";"CompareString";;;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 2D 08 60 08 CD 03 00 00 00 00 57 00 01 00 92 06 11 00 08 00 8D 06 9D 06 00 00 99 06 8E 06 91 06 C7 05 8E 06 00 00 00 00 03 00 40 00 87 06 00 00 00 00 B6 06 AD 06 00 00 00 00 81 0E B7 05 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 24.";18,930.5038;0.0370;"True"
        1075;1;1075;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EVALUATE_SMC_AD_6";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0140.123";"READ_SMC_AD";"700";"973";"CompareInteger";"1100";;"InLimit";"Valid";"Checked condition:  700 <= 973 <= 1100. (Integer)";18,930.5493;0.0535;"True"
        1076;1;1076;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"DE-ACTIVATE_SMC_WINDOW_DOWN_COPY1";"PCF";"PCF";"WRITE_HEX";"0140.125";"DE-ACTIVATE_SMC_WINDOW_DOWN";;"True";"CompareBool";;;"NotNullOrEmpty";"Valid";"Checked if value is not null or empty.";18,930.6109;8.5571;"True"
        1077;1;1077;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"SET_VOLTAGE_COPY2";"STRING";"WRITE";"TO_HARDWARE";;"Set Voltage";;"SOUR:VOLT 9.0";"CompareString";;;"FixTrue";"Valid";"Updated text channels value.";18,939.2193;6.6637;"True"
        1078;1;1078;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"DE-ACTIVATE_SMC_WINDOW_DOWN";"PCF";"PCF";"WRITE_HEX";"0140.130";"DE-ACTIVATE_SMC_WINDOW_DOWN";;"True";"CompareBool";;;"NotNullOrEmpty";"Valid";"Checked if value is not null or empty.";18,945.9155;13.2537;"True"
        1079;1;1079;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"MEASURE_V_BETWEEN_WL_MOTOR-1_AND_WL_MOTOR-2_3";"ANALOG";"READ";"NORMAL";"0140.140";"MEASURE_V_BETWEEN_WL_MOTOR-1_AND_WL_MOTOR-2";"-0.5";"0.070086969999999998";"CompareDouble";"0.5";;"InLimit";"Valid";"Checked condition:  -0.5 <= 0.07008697 <= 0.5. (Double)";18,959.2183;6.7123;"True"
        1080;1;1080;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"READ_SENSORS_FOLDER_WINDOW_OFF";"PCF";"PCF";"READ_FOLDER";"0140.150";"READ_SENSORS_FOLDER";;"00 00 00 00 18 08 14 08 00 00 00 00 00 00 05 00 01 00 49 06 11 00 08 00 44 06 53 06 00 00 50 06 45 06 45 06 C7 05 45 06 00 00 00 00 07 00 06 00 3E 06 00 00 00 00 6B 06 63 06 00 00 00 00 82 0E 75 05 00 00 00 00 00 00 00 00 00 00 00 00";"ByteArray";;;"NotNullOrEmpty";"Valid";"Checked if value is not null or empty.";18,965.9824;23.6720;"True"
        1081;1;1081;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EXTRACT_SMC_AD_7";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"READ_SMC_AD";;"18 08";"CompareString";;;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 18 08 14 08 00 00 00 00 00 00 05 00 01 00 49 06 11 00 08 00 44 06 53 06 00 00 50 06 45 06 45 06 C7 05 45 06 00 00 00 00 07 00 06 00 3E 06 00 00 00 00 6B 06 63 06 00 00 00 00 82 0E 75 05 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 12.";18,989.7321;0.0910;"True"
        1082;1;1082;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EVALUATE_SMC_AD_7";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0140.151";"READ_SMC_AD";"2040";"2072";"CompareInteger";"2140";;"InLimit";"Valid";"Checked condition:  2040 <= 2072 <= 2140. (Integer)";18,989.8423;0.1107;"True"
        1083;1;1083;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EXTRACT_SMC_AD_8";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"READ_SMC_AD";;"14 08";"CompareString";;;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 18 08 14 08 00 00 00 00 00 00 05 00 01 00 49 06 11 00 08 00 44 06 53 06 00 00 50 06 45 06 45 06 C7 05 45 06 00 00 00 00 07 00 06 00 3E 06 00 00 00 00 6B 06 63 06 00 00 00 00 82 0E 75 05 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 18.";18,989.9646;0.0451;"True"
        1084;1;1084;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EVALUATE_SMC_AD_8";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0140.152";"READ_SMC_AD";"1900";"2068";"CompareInteger";"2250";;"InLimit";"Valid";"Checked condition:  1900 <= 2068 <= 2250. (Integer)";18,990.0190;0.0861;"True"
        1085;1;1085;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EXTRACT_SMC_AD_9";"STRING";"STANDARD_STRING_HANDLING";"SUBSTRING_LOCAL";;"READ_SMC_AD";;"00 00";"CompareString";;;"NotNullOrEmpty";"Valid";"Extracted 5 characters from '00 00 00 00 18 08 14 08 00 00 00 00 00 00 05 00 01 00 49 06 11 00 08 00 44 06 53 06 00 00 50 06 45 06 45 06 C7 05 45 06 00 00 00 00 07 00 06 00 3E 06 00 00 00 00 6B 06 63 06 00 00 00 00 82 0E 75 05 00 00 00 00 00 00 00 00 00 00 00 00' starting at index 24.";18,990.1181;0.0384;"True"
        1086;1;1086;0;"TS_0140_TEST_WINDOW_UP_DOWN_OUTPUT";;"EVALUATE_SMC_AD_9";"TOOLS";"CONVERSION";"HEXSTRING_TO_NUMERIC";"0140.153";"READ_SMC_AD";"0";"0";"CompareInteger";"50";;"InLimit";"Valid";"Checked condition:  0 <= 0 <= 50. (Integer)";18,990.1649;0.0522;"True"
